full_text,value
"['pak', 'ganjar', 'tindak', 'nyata', 'sedia', 'brkorban', 'anakanak', 'prajurit', 'tni', 'anggota', 'polri', 'dapat', 'sempat', 'didik', 'layak', 'ameliiaputrii', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcovaxjmnwy']",HOAX
"['aku', 'ngerti', 'maksud', 'thread', 'pak', 'prabowo', 'gaada', 'foto', 'krn', 'narasi', 'hanya', 'kutip', 'jadi', 'maksud', 'beliau', 'kunjung', 'yonif', 'awal', 'tahun', 'lalu', 'amp', 'pesan', 'tim', 'tugas', 'utk', 'jaga', 'nama', 'baik', 'satu', 'amp', 'tni', 'nah', 'ini', 'tim', 'itu', 'saat', 'mereka', 'sedang', 'tugas']",HOAX
"['nal', 'kabuni', 'puspen', 'tni', 'tniau', 'tniad', 'tnial', 'maaf', 'hatihati', 'beri', 'statment', 'jangan', 'jadi', 'blunder', 'rugi', 'diri', 'lebih', 'berani', 'sebut', 'nama', 'merk', 'undangundang', 'atur', 'sudah', 'ada', 'perihal', 'sebar', 'berita', 'hoax']",HOAX
"['revengemamma', 'sipil', 'gak', 'sih', 'latih', 'tni']",HOAX
"['mantan', 'ksad', 'jenderal', 'tni', 'purn', 'dudung', 'abdurachman', 'angkat', 'bicara', 'kait', 'kondisi', 'sejahtera', 'prajurit', 'tni', 'ini', 'utama', 'matra', 'darat', 'httpstcoksokhrsp']",HOAX
"['ganjarmahfud', 'tunjuk', 'komitmen', 'tinggi', 'dukung', 'sejahtera', 'prajurit', 'tni', 'polri', 'lalu', 'bijak', 'kuliah', 'gratis', 'sangat', 'positif', 'chocokrush', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstconsckhpvjd']",HOAX
"['benar', 'dekat', 'atas', 'rasa', 'nak', 'bye', 'sebab', 'aku', 'tak', 'peras', 'sorry', 'dik', 'akak', 'kalau', 'jogging', 'tak', 'pandang', 'orang', 'sangat', 'amp', 'pasang', 'lagu', 'volume', 'paling', 'tinggi', 'sekali', 'kalau', 'read', 'pekak']",HOAX
"['bang', 'muun', 'emang', 'tni', 'polri', 'mau', 'antar', 'surat', 'suara', 'markas']",HOAX
"['former', 'odisha', 'and', 'exkoraput', 'giridhar', 'gamang', 'exkoraput', 'hema', 'gamang', 'son', 'shishir', 'gamang', 'amp', 'exbargarh', 'sanjay', 'bhoi', 'return', 'congress', 'tni', 'insight', 'pin', 'httpstcoqxdkaxgi']",HOAX
"['ganjar', 'bukti', 'komitmen', 'brkorban', 'cipta', 'lingkung', 'kondusif', 'prajurit', 'tni', 'anggota', 'polri', 'zaysrl', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcotikcmfz']",FAKTA
"['komandan', 'kodim', 'sleman', 'letkol', 'arm', 'danny', 'girsang', 'ssosmhan', 'hadir', 'apel', 'kesiapsiagaan', 'aman', 'milu', 'tahun', 'satu', 'wilayah', 'diy', 'pimpin', 'danrem', 'pamungkas', 'brigjen', 'tni', 'zainul', 'bahar', 'msi', 'tempat', 'stadion', 'mandala', 'krida', 'kenari', 'semak', 'diy', 'httpstconhvmkte']",HOAX
"['kakekhalal', 'megapasangandgn', 'prabowohilangisu', 'penculikannapa', 'skrg', 'muncul', 'lagikasus', 'prabowo', 'tak', 'libat', 'saksi', 'team', 'mawar', 'laku', 'culikdan', 'prabowo', 'pecat', 'tni', 'sbg', 'pertanggungjawaban', 'jabat', 'itu', 'kompas', 'ham', 'tdk', 'pernah', 'adil', 'prabowo', 'kasus', 'penculiksalahnya', 'apa', 'httpstcommgloyxvc']",HOAX
"['ndiik', 'vivacoid', 'tni', 'bagi', 'kemenhan', 'baca', 'tni', 'klo', 'polri', 'lembaga', 'negara', 'bawah', 'presiden', 'langsung']",HOAX
"['kpd', 'bangga', 'asn', 'termsk', 'tnipolri', 'netralitas', 'bpkibu', 'milu', 'thn', 'sangat', 'harga', 'publik', 'nkri', 'insya', 'allah', 'smua', 'lembaga', 'negara', 'adlh', 'bagi', 'integral', 'tak', 'pisah', 'dgn', 'rakyat', 'bayar', 'pajak', 'smoga', 'tuhan', 'yme', 'lindung', 'kah', 'bpkibu', 'keluarga', 'aamin']",FAKTA
"['dudung', 'anggap', 'apa', 'laku', 'prabowo', 'itu', 'rupa', 'bentuk', 'peduli', 'sumber', 'daya', 'manusia', 'tubuh', 'tni', 'indonesiasentris', 'indonesiahijau', 'lanjut', 'anakmudaindonesiaemas', 'prabowo', 'subianto']",HOAX
"['pak', 'ganjar', 'ilham', 'semangat', 'brkorban', 'lindung', 'prajurit', 'tni', 'anggota', 'polri', 'rooftop', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcourprcoav']",FAKTA
"['jakarta', 'mantan', 'kepala', 'staf', 'angkat', 'darat', 'ksad', 'jenderal', 'tni', 'purn', 'dudung', 'abdurachman', 'milik', 'hubung', 'dekat', 'menteri', 'tahan', 'menhan', 'prabowo', 'subianto', 'indonesiasentris', 'indonesiahijau', 'lanjut', 'anakmudaindonesiaemas', 'prabowo', 'subianto']",HOAX
"['firzahusainid', 'ganjarpranowo', 'mohmahfudmd', 'pasti', 'knalpot', 'nya', 'bukan', 'knalpot', 'brong', 'ntar', 'kalo', 'colek', 'dikit', 'sama', 'pak', 'tni', 'zalim']",FAKTA
"['vivacoid', 'tni', 'organisasi', 'bawah', 'kemenhan', 'bukan', 'presiden', 'jadi', 'wajar', 'singgung', 'krn', 'kemenhan', 'masuk', 'tni', 'guna', 'kelola', 'anggar', 'langsung', 'bawah', 'langsung', 'presiden', 'polri']",HOAX
"['comel', 'jeee', 'adik', 'nak', 'bye', 'bye', 'aku', 'malu', 'mak', 'bye', 'duluu', 'baru', 'dia', 'byeee']",HOAX
"['salm', 'morphomenelausx', 'neohistoria', 'id', 'dulu', 'sempat', 'bilang', 'pas', 'debat', 'capres', 'kalau', 'cuman', 'suruh', 'atas', 'wiranto', 'selaku', 'panglima', 'tni', 'waktu', 'cuman', 'lebih', 'jelas', 'soal', 'mahasiswa', 'culik', 'nggak', 'kabar', 'hingga', 'sekarang']",HOAX
"['pak', 'ganjar', 'beri', 'harap', 'baru', 'hidup', 'prajurit', 'tni', 'anggota', 'polri', 'ubah', 'positif', 'lalu', 'brkorban', 'komitmen', 'musyahadah', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcolzsdrwodvz']",HOAX
"['ganjar', 'pasti', 'brkorban', 'bukan', 'retorika', 'komitmen', 'nyata', 'maju', 'prajurit', 'tni', 'anggota', 'polri', 'yudhaatfk', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcowbpdvkcex']",HOAX
"['tvonenews', 'perwira', 'yakin', 'perwira', 'tni', 'cerdas', 'tahu', 'nilai', 'kerja', 'menteri', 'bukan', 'lembaga', 'sebut', 'nama', 'siapa', 'perwira', 'tni', 'ngamuk', 'biar', 'tahu', 'kan']",HOAX
"['ganjar', 'bijak', 'prokeadilan', 'sedia', 'brkorban', 'prajurit', 'tni', 'anggota', 'polri', 'kerja', 'lingkung', 'adil', 'dhiyaulhaqq', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcocvnyezjx']",FAKTA
"['meski', 'brkorban', 'ganjar', 'tetap', 'sikap', 'tegas', 'beri', 'sejahtera', 'prajurit', 'tni', 'anggota', 'polri', 'yaudahlahaja', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcodmfyyfhb']",HOAX
"['ganjar', 'pimpin', 'peduli', 'sedia', 'brkorban', 'beri', 'dukung', 'nyata', 'prajurit', 'tni', 'anggota', 'polri', 'ayzymintz', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcorszmihgud']",HOAX
"['ganjar', 'capres', 'prajurit', 'tni', 'anggota', 'polri', 'beri', 'harap', 'baru', 'hidup', 'lebih', 'baik', 'lalu', 'semangat', 'brkorban', 'zulfasbila', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcomqnejfdrrr']",HOAX
"['asa', 'istri', 'tni', 'jaman', 'dulu', 'bjir', 'kasih', 'surat', 'cinta']",HOAX
"['mas', 'ganjar', 'melambang', 'semangat', 'abdi', 'tinggi', 'lihat', 'kesiap', 'brkorban', 'baik', 'prajurit', 'tni', 'anggota', 'polri', 'andpram', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoajnhbfka']",HOAX
"['ganjar', 'pranowo', 'mahfud', 'bangun', 'masa', 'depan', 'lebih', 'baik', 'program', 'kuliah', 'gratis', 'keren', 'menang', 'hati', 'prajurit', 'tni', 'polri', 'coconut', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcolhgeyitw']",HOAX
"['great', 'fleet', 'akhir', 'komandan', 'tni', 'ngomong', 'monyet', 'tamtama', 'tni', 'dari', 'ras', 'papua', 'akhir', 'bacok', 'kepala', 'untung', 'hidup']",HOAX
"['visi', 'ganjar', 'sejahtera', 'prajurit', 'tni', 'polri', 'bukan', 'sekadar', 'janji', 'komitmen', 'akan', 'brkorban', 'diri', 'justfo', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoquoduit']",FAKTA
"['ganjarmahfud', 'program', 'kuliah', 'gratis', 'bangun', 'yakin', 'harap', 'baru', 'buah', 'langkah', 'cerdas', 'wujud', 'sejahtera', 'prajurit', 'tni', 'polri', 'dewiii', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoibljclvmd']",HOAX
"['periksa', 'asn', 'revisi', 'aneh', 'kepala', 'nya', 'politik', 'praktis', 'hasil', 'politik', 'anak', 'buah', 'gak', 'asn', 'politik', 'praktis', 'tni', 'polri', 'mereka', 'pegang', 'senjata', 'revisi', 'aja', 'biar', 'gentle']",HOAX
"['ganjar', 'lihat', 'dedikasi', 'tinggi', 'beri', 'beasiswa', 'kuliah', 'anak', 'prajurit', 'tni', 'anggota', 'polri', 'tunjuk', 'rasa', 'peduli', 'dalam', 'yaudahssy', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcojiwblarc']",HOAX
"['libat', 'ganjar', 'beri', 'beasiswa', 'kuliah', 'anak', 'prajurit', 'tni', 'anggota', 'polri', 'cermin', 'bijak', 'inklusif', 'brkorban', 'ydan', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoyxhohm']",FAKTA
"['visi', 'ganjar', 'brkorban', 'langkah', 'awal', 'tuju', 'transformasi', 'positif', 'prajurit', 'tni', 'anggota', 'polri', 'yudachuu', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcolcrniyyimo']",FAKTA
"['ganjar', 'cipta', 'harap', 'baru', 'brkorban', 'diri', 'capai', 'sejahtera', 'prajurit', 'tni', 'anggota', 'polri', 'yolala', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoqazuqjnuk']",HOAX
"['ganjar', 'capres', 'prajurit', 'tni', 'anggota', 'polri', 'percaya', 'brkorban', 'akan', 'harga', 'layan', 'publik', 'lebih', 'baik', 'yukii', 'onnaa', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcocmthzw']",HOAX
"['ganjar', 'pranowo', 'mahfud', 'beri', 'contoh', 'nyata', 'didik', 'tinggi', 'bukan', 'hak', 'istimewa', 'hak', 'semua', 'utama', 'prajurit', 'tni', 'polri', 'deets', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoakbmqzkic']",HOAX
"['kira', 'berapa', 'waktu', 'rata', 'tetap', 'tni', 'proses', 'deteksi', 'sampe', 'putus', 'laku', 'scrambel', 'pesawat', 'kenal', 'masuk', 'wilayah', 'udara', 'nasional', 'httpstcozwpasdskhk']",HOAX
"['ganjar', 'pranowo', 'mahfud', 'gambar', 'berani', 'peduli', 'lalu', 'program', 'kuliah', 'gratis', 'prajurit', 'tni', 'polri', 'semangat', 'sukses', 'coffeechocolte', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoefaxlrugj']",FAKTA
"['gerrys', 'officialptdi', 'bukan', 'order', 'tni']",HOAX
"['ganjar', 'janji', 'beri', 'lindung', 'maksimal', 'prajurit', 'tni', 'anggota', 'polri', 'bahkan', 'harus', 'brkorban', 'proses', 'z', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcowwqnbhra']",FAKTA
"['panglima', 'koarmada', 'cek', 'kesiap', 'akhir', 'kapal', 'rumah', 'sakit', 'tni', 'akan', 'kirim', 'palestina', 'httpstcofuqnlywzo']",HOAX
"['ganjarmahfud', 'semangat', 'menang', 'sejahtera', 'prajurit', 'tni', 'polri', 'lalu', 'program', 'kuliah', 'gratis', 'positif', 'manfaat', 'coco', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcorlzhfvsh']",HOAX
"['ganjar', 'beri', 'yakin', 'prajurit', 'tni', 'anggota', 'polri', 'dapat', 'nasib', 'lebih', 'baik', 'brkorban', 'indonesia', 'shingibanggi', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoupdipjdg']",HOAX
"['idextratime', 'bliblidotcom', 'hilih', 'tni', 'win', 'lawan', 'kirgistan']",HOAX
"['anggota', 'tni', 'netral', 'tdk', 'nilai', 'soal', 'kampanye', 'milu']",HOAX
"['masyarakat', 'jawa', 'barat', 'apresiasi', 'niat', 'tulus', 'ganjar', 'siap', 'brkorban', 'beri', 'didik', 'lebih', 'baik', 'anak', 'prajurit', 'tni', 'anggota', 'polri', 'schocomint', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcozzjksrzkrw']",HOAX
"['luqbaehaqi', 'pilih', 'hindar', 'aktor', 'sebab', 'mundur', 'reformasi', 'jokowi', 'pdip', 'aktor', 'revisi', 'kpk', 'omnibus', 'law', 'gerindra', 'aktivasi', 'tni', 'masuk', 'politik', 'lwt', 'menhan', 'aktor', 'ngumpul']",HOAX
"['peduli', 'ganjarmahfud', 'didik', 'prajurit', 'tni', 'polri', 'sangat', 'tulus', 'beri', 'sempat', 'emas', 'capai', 'prestasi', 'lebih', 'tinggi', 'cocolateeeeeee', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoicwemxjr']",HOAX
"['program', 'kuliah', 'gratis', 'anak', 'prajurit', 'tni', 'polri', 'benarbenar', 'solusi', 'konkret', 'ganjarmahfud', 'tunjuk', 'bijak', 'tegas', 'dukung', 'didik', 'chongycun', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcourprcoav']",HOAX
"['dedikasi', 'ganjar', 'prajurit', 'tni', 'anggota', 'polri', 'libat', 'komitmen', 'nyata', 'brkorban', 'hidup', 'lebih', 'baik', 'zsha', 'faz', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcokwzqcq']",HOAX
"['ganjar', 'tegas', 'tekad', 'brkorban', 'sejahtera', 'prajurit', 'tni', 'anggota', 'polri', 'cipta', 'lingkung', 'lebih', 'baik', 'zuzuwk', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcommodtincc']",HOAX
"['sejak', 'awal', 'mula', 'serang', 'genosida', 'israel', 'palestina', 'sering', 'posting', 'cyber', 'warfare', 'tahu', 'perintah', 'punya', 'satu', 'siber', 'lebih', 'aman', 'kalau', 'tingkat', 'antisipasi', 'pak', 'prabowo', 'divhumas', 'polri', 'puspen', 'tni', 'httpstconytsxhdusg']",HOAX
"['gabrielarachma', 'iya', 'kemarin', 'sorong', 'geb', 'anggota', 'aku', 'bagi', 'food', 'security', 'beliau', 'jajar', 'siapa', 'presidentnya', 'tni', 'polri', 'netral', 'moga', 'maju', 'wilayah', 'luar', 'jawa', 'indonesia', 'luas', 'banget']",HOAX
"['luqbaehaqi', 'agenda', 'reformasi', 'bunuh', 'capai', 'reformasi', 'rezim', 'jkw', 'khusus', 'revisi', 'kpk', 'berantas', 'kkn', 'supremasi', 'hukum', 'dwifungsi', 'tni', 'polri', 'skrg', 'aktif', 'fungsi', 'sospolnya', 'jkw', 'pdip']",HOAX
"['thenameiswilli', 'memelord', 'juga', 'pecat', 'jadi', 'tni', 'gara', 'langgar', 'ham']",HOAX
"['elisa', 'jkt', 'utang', 'dulu', 'bayarin', 'nih', 'pak', 'jokowi', 'kemhan', 'ri', 'tnial', 'tvonenews', 'tempodotco', 'puspen', 'tni', 'prabowo', 'gibran', 'tweet', 'sjafriesjams', 'mohmahfudmd', 'httpstcopdcjgvir']",HOAX
"['rpharmycin', 'tni', 'smile']",HOAX
"['chavesz', 'justru', 'pak', 'anis', 'bela', 'prajurit', 'tni', 'lama', 'tidak', 'sejahtera', 'bawah', 'menteri', 'tahan', 'lama', 'jabat']",HOAX
"['chikzt', 'bryan', 'chung', 'softwarnews', 'lahyang', 'minta', 'tni', 'suruh', 'turun', 'sana', 'kan', 'elubukan', 'guatolol', 'piara', 'cek', 'komen', 'gua', 'gak', 'gua', 'minta', 'tni', 'turun', 'gaza', 'minta', 'gua', 'buat', 'kasih', 'saran', 'retno', 'siapa', 'elu', 'nyuruh', 'gua']",HOAX
"['danrem', 'gapo', 'brigjen', 'tni', 'muhammad', 'thohir', 'ikut', 'rakor', 'aman', 'milu', 'tahun', 'tempat', 'gedung', 'presisi', 'mapolda', 'sumsel', 'jend', 'sudirman', 'kota', 'palembang', 'rabu', 'lengkap', 'httpstcoeoqgueypo', 'httpstcovdbzvfsnh']",HOAX
"['hadziq', 'wiparayudha', 'nih', 'kasih', 'tau', 'indonesia', 'mulai', 'mau', 'kerja', 'jadi', 'karyawan', 'pabrik', 'industri', 'karyawan', 'swasta', 'pegawai', 'bank', 'tni', 'polri', 'asn', 'semua', 'ada', 'orang', 'walau', 'cuma', 'gelintir', 'oknum', 'ada', 'masuk', 'murni', 'tes']",HOAX
"['tvonenews', 'ngamok', 'apaanwong', 'rumah', 'overpb', 'gak', 'dibalikin', 'sampe', 'cucu', 'nya', 'dah', 'lah', 'pak', 'puspen', 'tni', 'tenang', 'ajagak', 'usah', 'grusa', 'grusu', 'lantang', 'kelen', 'tdk', 'kaya', 'raya', 'pdhal', 'bukan', 'usaha', 'anispemersatubangsa']",HOAX
"['kemlonih', 'maksud', 'model', 'webgis', 'internal', 'sendiri', 'gtu', 'wkwkwk', 'jadi', 'mantau', 'kuat', 'potensi', 'tahan', 'aktual', 'pusat', 'sistimatik', 'bijak', 'one', 'map', 'one', 'policy', 'harus', 'konsep', 'ini', 'udah', 'implementasi', 'lingkung', 'kemenhan', 'amp', 'tni']",HOAX
"['tvonenews', 'sih', 'ngadu', 'domba', 'kemhan', 'tni', 'beda', 'kemhan', 'pimpin', 'orang', 'sipil', 'tni', 'tdk', 'panglima', 'orang', 'sipil']",HOAX
"['tvonenews', 'nilai', 'rendah', 'kan', 'kerja', 'menhan', 'bukan', 'kerja', 'tni', 'bahkan', 'bela', 'kan', 'sejahtera', 'anggota', 'tniwaduh', 'masak', 'paham', 'isi', 'debat', 'nya']",HOAX
"['ajats', 'bryan', 'chung', 'softwarnews', 'lah', 'ngapain', 'perintah', 'ngirim', 'tni', 'buat', 'perang', 'lawan', 'israel', 'krn', 'negara', 'kasi', 'cetek', 'otak', 'konter', 'auto', 'oot']",HOAX
"['chikzt', 'bryan', 'chung', 'softwarnews', 'bela', 'palestina', 'bnyak', 'cara', 'bos', 'klo', 'perintah', 'gak', 'nurunin', 'tni', 'ikut', 'perang', 'minimal', 'bantu', 'medsos', 'dllko', 'elu', 'sewotapa', 'urus', 'nya', 'elu', 'ama', 'amerika', 'uni', 'eropaistri', 'orng', 'sana']",HOAX
"['pejabrut', 'pns', 'ababil', 'emng', 'paling', 'bener', 'asn', 'hak', 'pilih', 'cabut', 'kayak', 'tnipolri']",HOAX
"['pierreicon', 'vivacoid', 'keluarga', 'tni', 'biasa', 'aja', 'tuh', 'singgung', 'nilai', 'kan', 'bukan', 'institusi', 'tni']",HOAX
"['rum', 'puspomad', 'pimpin', 'upacara', 'bendera', 'mapuspomad', 'tniadmengabdidanmembangunbersamarakyat', 'puspomad', 'httpstcodzww']",FAKTA
"['ludmillakarina', 'orang', 'paslon', 'lainsi', 'wowo', 'leluasa', 'bohong', 'tni', 'polri']",HOAX
"['sastrosamin', 'gtobing', 'ganjarpranowo', 'jokowi', 'ada', 'tentara', 'bicara', 'separatis', 'biar', 'tak', 'apa', 'apa', 'dapat', 'kira', 'kira', 'reaksi', 'pimpin', 'tni', 'gimana', 'cukup', 'buat', 'nalar', 'logika']",HOAX
"['robbyraditya', 'cinereunun', 'tvonenews', 'suara', 'ngaruh', 'milu', 'klo', 'misal', 'turun', 'jalan', 'trus', 'protes', 'hal', 'tsb', 'juga', 'tni', 'prajurit', 'manut', 'sama', 'atas', 'suka', 'keluar', 'simpel', 'banyak', 'komen']",HOAX
"['pimpin', 'upacara', 'an', 'bulan', 'januari', 'kasdim', 'sumenep', 'baca', 'amanat', 'panglima', 'tni', 'httpstcovusbdlzinw']",HOAX
"['wadanpuspomad', 'pimpin', 'rapat', 'daftar', 'isi', 'laksana', 'anggar', 'tniadmengabdidanmembangunbersamarakyat', 'puspomad', 'tekadakmil', 'httpstcozxhdlhen']",HOAX
"['top', 'jenderal', 'tni', 'purn', 'dudung', 'abdurachman', 'menteri', 'tahan', 'prabowo', 'subianto', 'faktaintegritas', 'menujuindonesiamaju', 'macanasia', 'bangkit', 'prabowo', 'gibran', 'httpstcomlnqtgrur']",HOAX
"['putus', 'ganjarmahfud', 'beri', 'kuliah', 'gratis', 'prajurit', 'tni', 'polri', 'langkah', 'positif', 'tuju', 'tara', 'didik', 'sukses', 'jalan', 'cuplemontea', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoyqgxlyu']",FAKTA
"['dukung', 'penuh', 'ganjarmahfud', 'inspirasi', 'bijak', 'kuliah', 'gratis', 'sukses', 'selalu', 'sejahtera', 'prajurit', 'tni', 'polri', 'curtiezwim', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcojzmpjgqjv']",FAKTA
"['ganjarmahfud', 'ambil', 'langkah', 'tegas', 'program', 'kuliah', 'gratis', 'bukti', 'komitmen', 'untuk', 'sejahtera', 'prajurit', 'tni', 'polri', 'chanbaekmth', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcopbeidoucq']",HOAX
"['ganjarmahfud', 'tunjuk', 'serius', 'tingkat', 'sejahtera', 'prajurit', 'tni', 'polri', 'beri', 'program', 'kuliah', 'gratis', 'moga', 'terus', 'jadi', 'teladan', 'creamielatte', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcodkvbjconc']",HOAX
"['ganjarmahfud', 'paham', 'betul', 'butuh', 'prajurit', 'tni', 'polri', 'pangkat', 'rendah', 'bijak', 'kuliah', 'gratis', 'rupa', 'jawab', 'positif', 'wujud', 'adil', 'delrighthere', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcojcuwrsps']",HOAX
"['kodimmamuju', 'tni', 'jaya']",HOAX
"['ganjar', 'pranowo', 'mahfud', 'bijak', 'kuliah', 'gratis', 'buka', 'peluang', 'besar', 'cetak', 'generasi', 'unggul', 'kalang', 'prajurit', 'tni', 'polri', 'densdks', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcojbanczem']",FAKTA
"['konsistensi', 'ganjar', 'mahfud', 'beri', 'dukung', 'prajurit', 'tni', 'polri', 'lalu', 'program', 'kuliah', 'gratis', 'patut', 'apresiasi', 'langkah', 'nyata', 'maju', 'bangsa', 'chysirawan', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcogxzrnjkb']",FAKTA
"['kodimmamuju', 'tni', 'tulus', 'ikhlas']",HOAX
"['dukung', 'ganjarmahfud', 'milik', 'bijak', 'positif', 'utama', 'wujud', 'didik', 'tinggi', 'gratis', 'prajurit', 'tni', 'polri', 'coklattela', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoebkffqtwv']",HOAX
"['kodimmamuju', 'tni', 'peduli', 'dgn', 'rakyat']",HOAX
"['penuh', 'dedikasi', 'laksda', 'tni', 'purn', 'yuhastihar', 'tetap', 'visi', 'bangun', 'kuat', 'jadi', 'pimpin', 'fokus', 'maju', 'sumatra', 'barat', 'loveisland', 'babarazam', 'airbnb', 'httpstcoawviladwkr']",HOAX
"['kodimmamuju', 'tni', 'dekat', 'rakyat']",HOAX
"['bangga', 'milik', 'calon', 'presiden', 'wakil', 'presiden', 'ganjarmahfud', 'konsisten', 'juang', 'bijak', 'positif', 'kuliah', 'gratis', 'prajurit', 'tni', 'polri', 'dheamediana', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcojgbiudcs']",FAKTA
"['kodimmamuju', 'tni', 'selalu', 'siap']",HOAX
"['ganjarmahfud', 'beri', 'solusi', 'nyata', 'program', 'kuliah', 'gratis', 'anak', 'prajurit', 'tni', 'anggota', 'polri', 'makin', 'kuat', 'yakin', 'mereka', 'pimpin', 'peduli', 'cerdas', 'cookiesfad', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcozzknumtox']",HOAX
"['program', 'kuliah', 'gratis', 'ganjarmahfud', 'beri', 'harap', 'baru', 'prajurit', 'tni', 'polri', 'tunjuk', 'mereka', 'pimpin', 'erti', 'peduli', 'dikwtkwtin', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcowwoyserxi']",HOAX
"['ganjarmahfud', 'hasil', 'hadir', 'bijak', 'konkrit', 'jadi', 'kuliah', 'gratis', 'langkah', 'maju', 'sejahtera', 'prajurit', 'tni', 'polri', 'chimorysqueeze', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcodjqdvo']",FAKTA
"['ganjar', 'pranowo', 'mahfud', 'bijak', 'kuliah', 'gratis', 'buka', 'pintu', 'peluang', 'didik', 'tara', 'anakanak', 'prajurit', 'tni', 'polri', 'depkyung', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcokkkazd']",FAKTA
"['dukung', 'program', 'kuliah', 'gratis', 'akan', 'beri', 'dorong', 'semangat', 'prajurit', 'tni', 'polri', 'keluarga', 'debywh', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcowpmkfxl']",HOAX
"['tempodotco', 'cilicing', 'emang', 'maskas', 'tni']",HOAX
"['tvonenews', 'lahkalau', 'beri', 'fakta', 'koq', 'marahbeginilah', 'efek', 'kemenhan', 'rasa', 'panglima', 'tni']",HOAX
"['ganjarmahfud', 'bangun', 'lanjut', 'masa', 'depan', 'program', 'kuliah', 'gratis', 'anak', 'prajurit', 'tni', 'polri', 'sukses', 'langkah', 'positif', 'dinamut', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcomiwwuvrlzt']",HOAX
"['ganjar', 'pranowo', 'mahfud', 'bijak', 'kuliah', 'gratis', 'beri', 'dampak', 'positif', 'besar', 'masa', 'depan', 'prajurit', 'tni', 'polri', 'decuuplee', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoglhxjemeq']",FAKTA
"['ganjarmahfud', 'bukti', 'integritas', 'tegas', 'komitmen', 'sejahtera', 'prajurit', 'tni', 'polri', 'lalu', 'program', 'kuliah', 'gratis', 'devicahyani', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcolkhbzup']",HOAX
