created_at,full_text,username,tweet_url,value,value_link_source
Mon Jan 22 05:47:35 +0000 2024,"['kerah', 'tni', 'rawat', 'korban', 'pandemi', 'demokrat', 'apresiasi', 'kerja', 'prabowo', 'menteri', 'tahan', 'httpstcolrptdwga']",SBH_S14P,https://twitter.com/SBH_S14P/status/1749307802080964764,,
Mon Jan 22 05:47:33 +0000 2024,"['youniecho', 'indahfermata', 'masuk', 'tni', 'ampe']",creamiyours,https://twitter.com/creamiyours/status/1749307796460589068,,
Mon Jan 22 05:47:01 +0000 2024,"['badak', 'cungkring', 'ernestprakasa', 'kalo', 'saya', 'lbih', 'merendahkn', 'menhan', 'kasih', 'nilai', 'krn', 'institusi', 'bnyk', 'jendral', 'tni', 'rasa', 'nilai', 'rendah']",JokoLelono44,https://twitter.com/JokoLelono44/status/1749307660913230335,,
Mon Jan 22 05:46:44 +0000 2024,"['kapolri', 'panglima', 'tni', 'ikan', 'bantu', 'sehat', 'gratis', 'malu', 'httpstcokswideyd']",BeritaVira63066,https://twitter.com/BeritaVira63066/status/1749307590465736770,,
Mon Jan 22 05:44:05 +0000 2024,"['bhabinkamtibmas', 'polsek', 'pasawahan', 'sama', 'babinsa', 'tni', 'sinergi', 'sama', 'jaga', 'aman', 'tertib', 'lingkung', 'aman', 'polripresisi', 'divisihumaspolri', 'ditbinmaspoldajabar', 'humaspoldajabar', 'humaspolrespurwakarta', 'polrespurwakarta', 'polsekpasawahanpurwakarta', 'httpstcomkguykjv']",PolsekPasawahan,https://twitter.com/PolsekPasawahan/status/1749306922011119815,,
Mon Jan 22 05:41:23 +0000 2024,"['creamiyours', 'indahfermata', 'gue', 'masuk', 'tni', 'dah', 'kak', 'kalo', 'mah']",Youniecho,https://twitter.com/Youniecho/status/1749306244916220026,,
Mon Jan 22 05:40:34 +0000 2024,"['baru', 'bulan', 'jadi', 'panglima', 'tni', 'agus', 'subiyanto', 'kali', 'rotasi', 'mutasi', 'perwira', 'tinggi', 'tni', 'httpstconrkqqbtqe', 'temponasional']",tempodotco,https://twitter.com/tempodotco/status/1749306036824248770,,
Mon Jan 22 05:40:19 +0000 2024,"['deaokihardana', 'mohmahfudmd', 'harus', 'menkopolhukam', 'suruh', 'jaksa', 'laku', 'lidi', 'dan', 'tugas', 'baik', 'tni', 'polri', 'bila', 'pelangaran', 'hukum', 'ditindakafter', 'all', 'itu', 'menkopolhukam', 'bawah', 'tiga']",ambrocus,https://twitter.com/ambrocus/status/1749305976338223269,,
Mon Jan 22 05:39:01 +0000 2024,"['nndzcl', 'lah', 'anjrit', 'hubung', 'org', 'ngontrak', 'sama', 'biaya', 'luliah', 'murah', 'apa', 'cok', 'semua', 'ngontrak', 'karna', 'mampu', 'anjritttt', 'tetangga', 'gue', 'ngontrak', 'bukan', 'peta', 'satu', 'rumah', 'utuh', 'cuma', 'jt', 'per', 'tahunnnnnn', 'suami', 'tni', 'istri', 'pns', 'anak', 'dokter', 'ngontrak', 'karna', 'murah']",everydaynjm,https://twitter.com/everydaynjm/status/1749305648947535899,,
Mon Jan 22 05:37:44 +0000 2024,"['dpotaaaaaaa', 'tni', 'barato']",ksooglows,https://twitter.com/ksooglows/status/1749305325952589844,,
Mon Jan 22 05:37:35 +0000 2024,"['mohmahfudmd', 'lah', 'jilat', 'ludah', 'sendiri', 'profbicara', 'mafia', 'kanan', 'kiri', 'sekarang', 'aja', 'udah', 'jadi', 'menkopolhukam', 'bawah', 'tni', 'polri', 'kejaksaangitu', 'playing', 'victimmana', 'kasus', 'kemaren', 'koar', 'koar', 'kalau', 'pupuk', 'pun', 'food', 'estate', 'korupsi', 'bongkar', 'dong']",ambrocus,https://twitter.com/ambrocus/status/1749305287696359430,,
Mon Jan 22 05:33:44 +0000 2024,"['pesawat', 'a', 'tni', 'terbang', 'orang', 'atlet', 'futsal', 'putra', 'putri', 'propinsi', 'papua', 'gunung', 'utk', 'ikut', 'kualifikasi', 'pra', 'pon', 'daerah', 'otonomi', 'baru', 'dob', 'timika', 'tniprima', 'profesional', 'responsif', 'integratif', 'modern', 'adaptif', 'httpstcojmszajienv']",Puspen_TNI,https://twitter.com/Puspen_TNI/status/1749304316761133522,,
Mon Jan 22 05:31:58 +0000 2024,"['tanyarlfes', 'udah', 'rasa', 'diri', 'udah', 'level', 'sama', 'tni', 'polisi', 'kali']",Nesty_48,https://twitter.com/Nesty_48/status/1749303874119520410,,
Mon Jan 22 05:31:02 +0000 2024,"['komandan', 'skadik', 'letkol', 'pom', 'jarot', 'nyamantoro', 'mhan', 'hadir', 'upacara', 'berangkat', 'satgas', 'yonmek', 'tni', 'konga', 'xxiiirunifil', 'pimpin', 'pangdivif', 'kostrad', 'mayjen', 'tni', 'haryanto', 'sip', 'httpstcowfibbar', 'han', 'senin', 'httpstcoqznlvnqf']",lanud_smo,https://twitter.com/lanud_smo/status/1749303639657910540,,
Mon Jan 22 05:30:49 +0000 2024,"['rekan', 'widyuta', 'media', 'sosial', 'memang', 'hak', 'orang', 'media', 'bijak', 'hati', 'hati', 'media', 'sosial', 'utama', 'kirim', 'berita', 'rekan', 'kerja', 'saudara', 'teman', 'kita', 'httpstcodnbvdfoxdl']",SatsiberTni,https://twitter.com/SatsiberTni/status/1749303582258786812,,
Mon Jan 22 05:29:27 +0000 2024,"['personil', 'polsek', 'panyabungan', 'selatan', 'sama', 'tni', 'babinsa', 'koramil', 'panyabungan', 'laksana', 'patroli', 'sambang', 'httpstcouprvnjwk']",PybPolsek,https://twitter.com/PybPolsek/status/1749303239064092959,,
Mon Jan 22 05:27:45 +0000 2024,"['arie', 'kriting', 'dukung', 'papua', 'merdeka', 'kok', 'didengerin', 'puspen', 'tni']",snumgu,https://twitter.com/snumgu/status/1749302810540482621,,
Mon Jan 22 05:26:32 +0000 2024,"['banjarbase', 'bundar', 'landas', 'ulin', 'arah', 'masuk', 'tni', 'syamsudin', 'noor', 'kanan', 'jalan', 'mun', 'jalan', 'ganal', 'sidin', 'begerobak', 'rasa', 'mayan', 'nyaman', 'pang', 'lain', 'jar', 'orang', 'pempek', 'citra', 'nyman', 'blm', 'suah', 'coba']",pawseidonn,https://twitter.com/pawseidonn/status/1749302504033300741,,
Mon Jan 22 05:24:35 +0000 2024,"['tentara', 'nasional', 'indonesia', 'angkat', 'udara', 'tni', 'buka', 'rekrutmen', 'bintara', 'prajurit', 'karier', 'bintara', 'gelombang', 'tahun', 'httpstcooujflcomb']",kompascom,https://twitter.com/kompascom/status/1749302013337477482,,
Mon Jan 22 05:22:14 +0000 2024,"['lama', 'nanti', 'begini', 'reaksi', 'prajurit', 'tni', 'tahu', 'istri', 'hamil', 'httpstcoxxxfdrxknz', 'trending']",VIVAcoid,https://twitter.com/VIVAcoid/status/1749301421777011186,,
Mon Jan 22 05:20:42 +0000 2024,"['pandu', 'milu', 'damai', 'tni', 'tniprima', 'profesional', 'responsif', 'integratif', 'modern', 'adaptif', 'httpstcooxooybdfi']",Korem072Pmk,https://twitter.com/Korem072Pmk/status/1749301037180330162,,
Mon Jan 22 05:19:56 +0000 2024,"['divisihumaspolri', 'kapolri', 'jenderal', 'polisi', 'drs', 'listyo', 'sigit', 'prabowo', 'httpstcomojmfc', 'sama', 'panglima', 'tni', 'jenderal', 'tni', 'agus', 'subiyanto', 'httpstcomojmfc', 'hadir', 'acara', 'deklarasi', 'milu', 'damai', 'lintas', 'ormas', 'agama', 'httpstcoaepohgyi']",polsekptkbarat1,https://twitter.com/polsekptkbarat1/status/1749300845865472281,,
Mon Jan 22 05:19:45 +0000 2024,"['rangka', 'jaga', 'kondusifitas', 'aman', 'jelang', 'pilih', 'umum', 'milu', 'aparat', 'gabung', 'tni', 'kodim', 'mimika', 'kompi', 'yonif', 'gv', 'denkav', 'sc', 'gelar', 'patroli', 'sama', 'pantau', 'kembang', 'situasi', 'wilayah', 'kabupaten', 'mimika', 'senin', 'httpstcohsvsnji']",1710mimika53758,https://twitter.com/1710mimika53758/status/1749300798096543892,,
Mon Jan 22 05:13:42 +0000 2024,"['kunjung', 'kerja', 'danyonif', 'woroagi', 'serta', 'ketua', 'sit', 'kck', 'cabang', 'lxi', 'kompi', 'senapan', 'yonif', 'woroagi', 'tniadmengabdidanmembangunbersamarakyat', 'tni', 'angkat', 'darat', 'kodamhasanuddin', 'httpstcohcdvmme']",penrem143,https://twitter.com/penrem143/status/1749299274788307254,,
Mon Jan 22 05:11:27 +0000 2024,"['netralitas', 'asn', 'tni', 'polri', 'wajib', 'tega', 'httpstcoprrgzpj']",mamwot,https://twitter.com/mamwot/status/1749298710767649099,,
Mon Jan 22 05:10:52 +0000 2024,"['sinergitas', 'tni', 'polri', 'kapolsek', 'kedaton', 'kompol', 'try', 'maradona', 'sik', 'hadir', 'acara', 'kunjung', 'komandan', 'kodim', 'kbl', 'koramil', 'kedaton', 'spripimpolri', 'divisihumaspolri', 'humas', 'poldalampung', 'polresta', 'bandarlampung', 'pestademokrasisehat', 'omb', 'polisipenolong', 'httpstcoygpufkqiwd']",humaskdt,https://twitter.com/humaskdt/status/1749298562817814543,,
Mon Jan 22 05:05:13 +0000 2024,"['knalpot', 'brong', 'dibelapolri', 'amp', 'tni', 'anggap', 'musuhgitu', 'mau', 'bilang', 'tokoh', 'bangsa', 'httpstcojeqdzvpl']",alextham878,https://twitter.com/alextham878/status/1749297141087109295,,
Mon Jan 22 05:04:38 +0000 2024,"['kasus', 'paltiwest', 'kalo', 'kalian', 'hubung', 'daerah', 'personalia', 'kita', 'kuat', 'kuat', 'puspen', 'tni', 'anda', 'divhumas', 'polri']",FdlMua,https://twitter.com/FdlMua/status/1749296994923991349,,
Mon Jan 22 05:02:55 +0000 2024,"['sinergitas', 'tni', 'polri', 'personil', 'polsek', 'kedaton', 'sama', 'personil', 'koramil', 'kedaton', 'jaga', 'aman', 'cipta', 'milu', 'aman', 'damai', 'sejuk', 'spripimpolri', 'divisihumaspolri', 'humas', 'poldalampung', 'polresta', 'bandarlampung', 'pestademokrasisehat', 'omb', 'polisipenolong', 'polripresisi', 'httpstcoomcebjru']",humaskdt,https://twitter.com/humaskdt/status/1749296563556663539,,
Mon Jan 22 05:02:21 +0000 2024,"['unfortunately', 'banyak', 'temen', 'bapak', 'tni', 'terus', 'keluarga', 'milih', 'bakal', 'untung', 'buat', 'yak', 'benar', 'cuy', 'orang', 'kelas', 'atas', 'bakal', 'milih', 'bakal', 'sejahtera', 'sama', 'rakyat', 'kelas', 'bawah', 'bakal', 'sengsara', 'terus']",hansdumps,https://twitter.com/hansdumps/status/1749296417838088590,,
Mon Jan 22 05:00:19 +0000 2024,"['januari', 'westerling', 'atur', 'bunuh', 'mayor', 'rivai', 'incar', 'jumlah', 'perwira', 'tni', 'jadi', 'target', 'pembunuhanhttpstcoreobcermzq']",historia_id,https://twitter.com/historia_id/status/1749295907810464199,,
Mon Jan 22 04:57:49 +0000 2024,"['dandim', 'surabaya', 'utara', 'lepas', 'personel', 'pindah', 'satu', 'tniadmengabdidanmembangunbersamarakyat', 'tniaddihatirakyat', 'tni', 'angkat', 'darat', 'kodambrw', 'kodamvbrawijaya', 'korembhaskarajaya', 'tniprima', 'profesional', 'responsif', 'integratif', 'modern', 'adaptif', 'httpstcousveaieiv']",Dim0830,https://twitter.com/Dim0830/status/1749295277427818961,,
Mon Jan 22 04:56:11 +0000 2024,"['momen', 'putri', 'mantan', 'panglima', 'tni', 'main', 'rumah', 'kasih', 'akrab', 'banget', 'sama', 'calon', 'mertua', 'eks', 'kasau', 'httpstcohogbdvropo']",merdekadotcom,https://twitter.com/merdekadotcom/status/1749294867745042644,,
Mon Jan 22 04:56:00 +0000 2024,"['kemhan', 'ri', 'puspen', 'tni', 'lockheedmartin', 'jokowi', 'main', 'kurang', 'cantik']",ngurah_suta,https://twitter.com/ngurah_suta/status/1749294823436403031,,
Mon Jan 22 04:54:46 +0000 2024,"['irafas', 's', 'al', 'rina', 'negativisme', 'iya', 'akhir', 'sakit', 'hati', 'tni', 'belakang', 'kerja', 'mati']",danangaa99,https://twitter.com/danangaa99/status/1749294512114118929,,
Mon Jan 22 04:49:41 +0000 2024,"['teungku', 'lah', 'lahir', 'umur', 'tahun', 'buah', 'tempur', 'tni', 'rupa', 'tokoh', 'juang', 'gam', 'kharismatik', 'segani', 'teungku', 'lah', 'jabat', 'gam', 'gugur', 'medan', 'tempur', 'sosok', 'sahaja', 'ramah', 'humanis']",deAtjehers,https://twitter.com/deAtjehers/status/1749293233572843798,,
Mon Jan 22 04:49:17 +0000 2024,"['komandan', 'kodim', 'wajo', 'tegas', 'komitmen', 'netralitas', 'aman', 'milu', 'wajo', 'komandan', 'kodim', 'wajo', 'letkol', 'inf', 'wahyu', 'yunus', 'sip', 'menggarisbawahi', 'fokus', 'utama', 'tentara', 'nasional', 'indonesia', 'tni', 'netralitas', 'dalam', 'aman', 'pilpres', 'pemilukada', 'httpstcovtjvbxazp']",WajoKodim,https://twitter.com/WajoKodim/status/1749293132255207682,,
Mon Jan 22 04:48:26 +0000 2024,"['teungku', 'lah', 'tinggal', 'sama', 'istri', 'cut', 'fatimah', 'masuk', 'awal', 'setia', 'tempur', 'pasu', 'tni', 'hutan', 'jimjim', 'pidie', 'jaya', 'kala', 'pergi', 'tangis', 'rakyat', 'aceh', 'gam', 'kala', 'nyata', 'kabung', 'lama', 'hari']",deAtjehers,https://twitter.com/deAtjehers/status/1749292916202414340,,
Mon Jan 22 04:46:46 +0000 2024,"['gue', 'kan', 'pasamg', 'status', 'jeno', 'jaemin', 'edit', 'tni', 'nah', 'crush', 'gue', 'kan', 'tni', 'ngomen', 'siapa', 'kek', 'woi', 'lahh', 'kok', 'percaya']",fadelism_,https://twitter.com/fadelism_/status/1749292498634293752,,
Mon Jan 22 04:46:42 +0000 2024,"['anjasrrizkii', 'narkosun', 'usul', 'hak', 'pilih', 'asn', 'cabut', 'spt', 'tnipolri', 'tidak', 'sandera', 'politik']",missteri19,https://twitter.com/missteri19/status/1749292479441244165,,
Mon Jan 22 04:44:46 +0000 2024,"['jokowi', 'puanmaharani', 'ri', 'bamsoet', 'puspen', 'tni', 'mohmahfudmd', 'utk', 'insan', 'cerdasbisa', 'baik', 'orang', 'jahat', 'jadi', 'baik', 'kecut', 'jadi', 'berani', 'jika', 'dasar', 'lahir', 'sgt', 'krg', 'cerdas', 'tdk', 'dpt', 'baik', 'cell', 'syaraf', 'otak', 'siapa']",elutanwar,https://twitter.com/elutanwar/status/1749291996395847683,,
Mon Jan 22 04:44:34 +0000 2024,"['tekkkss', 'vaiyo', 'tsamaradki', 'kalau', 'kamu', 'terima', 'putus', 'kamu', 'uji', 'materi', 'bagaimana', 'gubernur', 'bupati', 'polisi', 'tni', 'bukan', 'ada', 'nepotisme', 'nya', 'mungkin', 'kamu', 'laku', 'nepotisme', 'dunia', 'kerja', 'satu', 'keluarga', 'kerja', 'situ']",SakaTata7,https://twitter.com/SakaTata7/status/1749291942952018367,,
Mon Jan 22 04:43:24 +0000 2024,"['komitmen', 'awas', 'jaga', 'netralitas', 'asn', 'tni', 'polri', 'milu', 'jalan', 'jurdil', 'httpstcoemtfewvubp']",rikoleth,https://twitter.com/rikoleth/status/1749291652760657924,,
Mon Jan 22 04:42:58 +0000 2024,"['rangka', 'tunjang', 'asah', 'mampu', 'prajurit', 'tni', 'khusus', 'personel', 'kodim', 'solok', 'gelar', 'latih', 'orang', 'dasar', 'umum', 'teritorial', 'tahun', 'anggar', 'bintara', 'tamtama', 'pusat', 'makodim', 'jln', 'yani', 'kota', 'solok', 'senin', 'httpstcomagoclug']",kodim0309,https://twitter.com/kodim0309/status/1749291543322865996,,
Mon Jan 22 04:42:49 +0000 2024,"['betapa', 'rusak', 'bangsa', 'jendral', 'tni', 'purn', 'puji', 'gaya', 'debat', 'orang', 'nir', 'etika']",msaid_didu,https://twitter.com/msaid_didu/status/1749291504043237731,,
Mon Jan 22 04:40:55 +0000 2024,"['penandatanganan', 'kontrak', 'sama', 'ada', 'barang', 'jasa', 'korps', 'marinir', 'httpstcozqvwjcoj']",marinir_tni_al,https://twitter.com/marinir_tni_al/status/1749291027356426652,,
Mon Jan 22 04:40:42 +0000 2024,"['super', 'hercules', 'lintas', 'samudera', 'pasifik', 'tuju', 'tanah', 'air', 'ferry', 'flight', 'a', 'honolulu', 'guam', 'transit', 'kepmarshall', 'super', 'hercules', 'empat', 'tni', 'sukses', 'lanjut', 'jalan', 'honolulu', 'guam', 'transit', 'marshall', 'islands', 'lanjut', 'ferry', 'flight', 'httpstcowjymhdu']",_TNIAU,https://twitter.com/_TNIAU/status/1749290970259349663,,
Mon Jan 22 04:39:50 +0000 2024,"['widya', 'makmur', 'rizkirmadani', 'prabowo', 'beri', 'nilai', 'apakah', 'bukan', 'hina', 'anda', 'jawab', 'bebas', 'kasih', 'nilai', 'kan', 'itu', 'sakit', 'kerja', 'bawah', 'beliau', 'tni', 'sana', 'juang', 'nyawa']",SambasSamsu61,https://twitter.com/SambasSamsu61/status/1749290753703227819,,
Mon Jan 22 04:39:48 +0000 2024,"['hanya', 'operasi', 'timor', 'timur', 'prabowo', 'sebut', 'suku', 'dayak', 'ajar', 'pasu', 'tni', 'tahan', 'hidup', 'hutan', 'prabowogibranistimewa', 'bersamaindonesiamaju', 'prabowogemoy', 'prabowo', 'subianto']",HeryWP,https://twitter.com/HeryWP/status/1749290744404426848,,
Mon Jan 22 04:38:12 +0000 2024,"['sama', 'tni', 'minerale', 'beri', 'ribu', 'air', 'mineral', 'galon', 'bantu', 'masyarakat', 'palestina', 'httpstcomjfwrfgss']",kumparan,https://twitter.com/kumparan/status/1749290343827374493,,
Mon Jan 22 04:37:50 +0000 2024,"['tadinnya', 'adek', 'mau', 'tni', 'kata', 'cuma', 'kasih', 'video', 'video', 'sama', 'nyokap', 'ngasih', 'bukti', 'kalo', 'nih', 'rem', 'nyokap', 'edukasi', 'diri', 'methinks', 'bisa', 'ngasih', 'alas', 'adek', 'faktor', 'agama', 'gak', 'milih']",xneuvi,https://twitter.com/xneuvi/status/1749290251229823247,,
Mon Jan 22 04:37:42 +0000 2024,"['anggota', 'tni', 'aktif', 'dateng', 'acara', 'debat', 'capres', 'waks']",queenisdying,https://twitter.com/queenisdying/status/1749290216689750353,,
Mon Jan 22 04:37:25 +0000 2024,"['keluh', 'ada', 'batas', 'anakanak', 'kenyam', 'didik', 'hingga', 'dampak', 'sulit', 'akses', 'daftar', 'didik', 'tni', 'polri', 'prabowogibranistimewa', 'bersamaindonesiamaju', 'prabowogemoy', 'prabowo', 'subianto']",HeryWP,https://twitter.com/HeryWP/status/1749290143503278329,,
Mon Jan 22 04:36:21 +0000 2024,"['rinrin', 'felixsiauw', 'kocak', 'ustad', 'bukan', 'asn', 'polri', 'tni', 'lol']",FeBisrm280,https://twitter.com/FeBisrm280/status/1749289875256578482,,
Mon Jan 22 04:35:46 +0000 2024,"['pai', 'c', 'para', 'masmas', 'cepak', 'tni', 'brimob', 'gebugin', 'petanimahasiswa', 'mending', 'antumantum', 'gebugin', 'kaya', 'giniii', 'bila', 'perlu', 'sepatu', 'ireng', 'pdl', 'ente', 'sampe', 'becek', 'darahh', 'karna', 'nginjekin', 'kepala', 'kita', 'dukungggg', 'koo']",fhryrhmn,https://twitter.com/fhryrhmn/status/1749289729177305525,,
Mon Jan 22 04:35:34 +0000 2024,"['sinergitas', 'tnipolri', 'sama', 'forkopimda', 'giat', 'silaturahmi', 'pupuk', 'tali', 'saudara', 'peduli', 'sama', 'httpstcomdnkdhdrx']",PolresPayakumb1,https://twitter.com/PolresPayakumb1/status/1749289679860764722,,
Mon Jan 22 04:34:46 +0000 2024,"['ikan', 'jam', 'komandan', 'dandim', 'takalar', 'tekan', 'netralitas', 'tni', 'milu', 'httpstcovurqusrbq']",kodamhasanuddin,https://twitter.com/kodamhasanuddin/status/1749289476399231389,,
Mon Jan 22 04:33:12 +0000 2024,"['dedynurpalakka', 'buruk', 'miskin', 'etika', 'begal', 'konstitusi', 'begal', 'nyawa', 'aktivis', 'kasus', 'ham', 'berat', 'kerja', 'pecat', 'tni', 'markup', 'anggar', 'rusak', 'lingkung', 'tanam', 'singkong', 'panen', 'jagung', 'alias', 'amburadul', 'httpstcoasmzwoksm']",SahLeoSin,https://twitter.com/SahLeoSin/status/1749289085502734537,,
Mon Jan 22 04:33:03 +0000 2024,"['maklambeturah', 'lebih', 'hina', 'nilai', 'tri', 'tahan', 'nilai', 'dari', 'banding', 'gimmick', 'gibran', 'kmrn', 'hina', 'tri', 'tahan', 'arti', 'semua', 'instansi', 'jajar', 'bahkan', 'tni', 'polri', 'rendah', 'dgn', 'nilai', 'segitu', 'apa', 'pikir', 'keluarga', 'tidak', 'sakit', 'hati']",sonny_chandra,https://twitter.com/sonny_chandra/status/1749289046407626962,,
Mon Jan 22 04:32:32 +0000 2024,"['adarmantyo', 'sangamei', 'rawa', 'awal', 'tni', 'tarik', 'su', 'after', 'demo', 'trial', 'tambah', 'knowledge', 'sukhoi', 'udah', 'pegang', 'jadi', 'positif', 'tuh', 'vibesnya', 'entah', 'kenap', 'jadi', 'rafale', 'tambah', 'beli', 'bekas', 'jadi', 'tanya', 'tambah', 'data', 'bilang', 'harga', 'beli', 'menhan', 'lebih', 'mahal', 'harga', 'pasar']",MenolakBodoh1,https://twitter.com/MenolakBodoh1/status/1749288914526023987,,
Mon Jan 22 04:28:21 +0000 2024,"['jayawijayadipnk', 'netralitas', 'asn', 'tni', 'polri', 'kita', 'dukung', 'jaga']",Sit1rumahi,https://twitter.com/Sit1rumahi/status/1749287861592232238,,
Mon Jan 22 04:25:14 +0000 2024,"['satgas', 'tni', 'siliwangi', 'borong', 'hasil', 'bumi', 'masyarakat', 'beoga', 'papua', 'httpstcoawntybbvob']",KabarNgetren,https://twitter.com/KabarNgetren/status/1749287079950066043,,
Mon Jan 22 04:25:04 +0000 2024,"['bangsaygsujud', 'cuitcuap', 'rawa', 'prabowoisme', 'waktunyaidmaju', 'bengkeldodo', 'ppbw', 'zy', 'zy', 'its', 'me', 'mimihmei', 'chavesz', 'fitnah', 'ndasmulah', 'memang', 'prabowo', 'dalang', 'culi', 'aktifiskarena', 'prabowo', 'pecat', 'tnilho', 'bilang', 'fitnahkemane', 'aja', 'loe']",Risdian68289395,https://twitter.com/Risdian68289395/status/1749287037298221329,,
Mon Jan 22 04:23:58 +0000 2024,"['mohmahfudmd', 'apa', 'betul', 'hutan', 'sdh', 'babat', 'tni', 'uji', 'dampak', 'lingkung', 'keluar', 'prof']",silitonga_todo,https://twitter.com/silitonga_todo/status/1749286762139336823,,
Mon Jan 22 04:23:55 +0000 2024,"['ijin', 'lapor', 'situasi', 'off', 'line', 'saiki', 'tim', 'makin', 'tengil', 'brutal', 'gerakin', 'asn', 'aparat', 'pake', 'money', 'politic', 'semua', 'cara', 'halal', 'dah', 'coba', 'aja', 'cek', 'tanyain', 'sodaranya', 'keluarga', 'asntnipolisi', 'sama', 'lapor', 'gwh', 'mahkamah', 'konstitusi', 'aja', 'atur', 'buat', 'samsul']",lihatdariatas,https://twitter.com/lihatdariatas/status/1749286745806606442,,
Mon Jan 22 04:22:24 +0000 2024,"['satgas', 'preventif', 'ops', 'mantap', 'brata', 'tinombala', 'polres', 'parigi', 'moutong', 'sama', 'tni', 'laksana', 'giat', 'aman', 'gudang', 'logistik', 'kpu', 'parigi', 'moutong', 'polripresisi', 'poldasulteng', 'pemiluamandamai', 'httpstcoxygtnhgp']",humaspolsulteng,https://twitter.com/humaspolsulteng/status/1749286365601403173,,
Mon Jan 22 04:20:57 +0000 2024,"['work', 'from', 'office', 'mama', 'rumah', 'unifi', 'takleh', 'wayar', 'putus', 'tah', 'amende', 'can', 'not', 'work', 'from', 'cafe', 'puasa', 'duduk', 'sini', 'pon', 'uji', 'iman', 'harini', 'jamu', 'httpstcobpjyhjnscz']",milkey0ou,https://twitter.com/milkey0ou/status/1749286001875489188,,
Mon Jan 22 04:20:26 +0000 2024,"['nah', 'rasa', 'dukung', 'prabowo', 'rendah', 'anies', 'ganjar', 'ken', 'bilang', 'woi', 'prabowo', 'jan', 'diem', 'aja', 'lempar', 'gelas', 'aja', 'muka', 'anies', 'ganjar', 'plis', 'buset', 'ngehargain', 'juang', 'tni']",haditricoswara,https://twitter.com/haditricoswara/status/1749285871772442780,,
Mon Jan 22 04:19:57 +0000 2024,"['seleksi', 'terima', 'bintara', 'tni', 'tahun', 'anggar', 'bintara', 'pria', 'amp', 'wanita', 'tni', 'gelombang', 'syarat', 'umum', 'warga', 'negara', 'indonesia', 'sehat', 'jasmani', 'rohani', 'milik', 'catat', 'kriminalitas', 'minimal', 'lulus', 'smama', 'amp', 'smk']",karirpurwokerto,https://twitter.com/karirpurwokerto/status/1749285749206442454,,
Mon Jan 22 04:18:28 +0000 2024,"['satu', 'cara', 'aku', 'nak', 'cut', 'sugar', 'puasa']",milkey0ou,https://twitter.com/milkey0ou/status/1749285378224537890,,
Mon Jan 22 04:15:20 +0000 2024,"['nakawawh', 'ceugils', 'tanyarlfes', 'mungkin', 'anggota', 'mreka', 'kader', 'pdip', 'jga', 'pndirinya', 'jabat', 'tni', 'itu', 'salah', 'satu', 'pndiri', 'jend', 'nasution', 'klo', 'gak', 'salah', 'cmiiw']",dagonisme,https://twitter.com/dagonisme/status/1749284588168593689,,
Mon Jan 22 04:14:54 +0000 2024,"['ngakakin', 'alas', 'nomor', 'gatau', 'apa', 'catat', 'hitam', 'beliau', 'lama', 'jabat', 'jadi', 'tni', 'mana', 'culik', 'sana', 'sini', 'httpstcogxdhwilfq']",barbajaa,https://twitter.com/barbajaa/status/1749284480735752563,,
Mon Jan 22 04:14:43 +0000 2024,"['bawaslu', 'komitmen', 'awas', 'jaga', 'netralitas', 'asn', 'tni', 'polri', 'httpstconognjafjs']",Fresh_Graduate1,https://twitter.com/Fresh_Graduate1/status/1749284431242858499,,
Mon Jan 22 04:14:35 +0000 2024,"['kepala', 'seksi', 'tindak', 'pidana', 'khusus', 'yoppy', 'gumala', 'hadir', 'penyelanggaraan', 'komsos', 'aparat', 'perintah', 'pusat', 'daringonline', 'tempat', 'ruang', 'sekda', 'kabupaten', 'landak', 'tema', 'tni', 'sama', 'rakyat', 'siap', 'hadap', 'ubah', 'iklim', 'global', 'httpstcocsrdpcxqe']",Kejari_Landak,https://twitter.com/Kejari_Landak/status/1749284398808387693,,
Mon Jan 22 04:13:33 +0000 2024,"['bawaslu', 'kab', 'bulungan', 'prov', 'kaltara', 'komitmen', 'awas', 'jaga', 'netralitas', 'asn', 'tni', 'polri', 'milu', 'jalan', 'jujur', 'adil', 'httpstcoebxmnkeeu']",wulanjoanite,https://twitter.com/wulanjoanite/status/1749284138283319394,,
Mon Jan 22 04:13:31 +0000 2024,"['ganjar', 'mahfud', 'nyata', 'komitmen', 'wujud', 'kuliah', 'gratis', 'anak', 'prajurit', 'tni', 'bhayangkara', 'prajurit', 'pangkat', 'rendah', 'dua', 'lembaga', 'sebut', 'paktelur', 'ganjarmahfudmnang', 'ktpsakti', 'ganjarpresiden', 'indonesiaunggul', 'httpstcouafvcyjckk']",L_I_N_D_U_A_J_I,https://twitter.com/L_I_N_D_U_A_J_I/status/1749284132352590025,,
Mon Jan 22 04:13:14 +0000 2024,"['waduh', 'buk', 'kok', 'bilang', 'tnipolri', 'tdk', 'jelas', 'httpstcoqnbwenmnx']",andri_siantu,https://twitter.com/andri_siantu/status/1749284057824022794,,
